frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m
1980,6.0,104.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.604,419.6,255.3,85.0,58.7,center,69.1
1981,1.0,104.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.597,396.8,268.4,90.6,67.3,center,60.3
1981,2.0,101.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.7,1047.3,295.3,200.8,128.0,right,31.7
1981,3.0,105.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.493,763.3,238.4,205.0,171.7,right,23.6
1981,4.0,94.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,truck,0.592,581.7,223.0,120.4,153.5,center,61.7
1981,5.0,104.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.593,436.8,272.3,64.3,59.4,center,68.3
1982,1.0,104.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.592,392.9,267.9,92.1,71.7,center,56.6
1982,2.0,101.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.679,1076.5,300.7,193.3,137.8,right,29.4
1982,3.0,94.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,truck,0.576,577.0,220.9,125.0,156.7,center,60.4
1982,4.0,105.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,truck,0.497,781.3,228.3,235.1,197.1,right,48.0
1982,5.0,104.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.551,430.8,268.7,66.1,57.9,center,70.0
1982,6.0,105.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.486,784.6,225.3,247.6,206.8,right,19.6
1982,7.0,101.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,motorcycle,0.639,1076.8,300.9,194.5,146.3,right,22.2
1983,1.0,104.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.634,388.9,266.8,91.9,71.3,center,56.9
1983,2.0,104.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.594,427.5,267.6,66.8,57.1,center,71.1
1983,3.0,94.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,truck,0.557,578.4,222.4,122.2,154.1,center,61.4
1983,4.0,101.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,motorcycle,0.584,1133.0,308.7,144.4,146.1,right,22.2
1983,5.0,105.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,truck,0.478,805.2,218.1,292.7,232.1,right,40.8
1983,6.0,105.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.499,808.6,215.9,309.7,241.8,right,16.8
1984,1.0,94.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,bus,0.561,580.2,220.0,126.3,154.0,center,56.2
1984,2.0,104.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.613,390.0,258.1,88.6,71.7,center,56.5
1984,3.0,105.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,truck,0.485,834.8,190.1,389.0,295.2,right,32.1
1984,4.0,105.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.486,843.3,185.1,406.5,309.0,right,13.1
1984,5.0,104.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.57,430.6,260.1,65.1,60.0,center,67.6
1985,1.0,104.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.614,379.8,266.3,87.4,71.2,left,57.0
1985,2.0,104.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.598,419.1,267.5,65.4,66.9,center,60.7
1985,3.0,94.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,truck,0.553,578.7,227.0,125.4,153.3,center,61.7
1985,4.0,105.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.494,893.5,182.9,374.7,337.7,right,12.0
1985,5.0,105.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,truck,0.472,907.8,177.4,366.5,349.1,right,27.1
1986,1.0,104.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,car,0.621,370.0,279.8,115.5,76.1,center,53.3
1986,2.0,105.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,truck,0.498,961.9,168.0,316.4,413.4,right,22.9
1986,3.0,104.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,car,0.61,402.9,286.2,84.4,67.6,center,60.0
1986,4.0,94.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,bus,0.549,573.3,245.2,126.5,150.3,center,57.6
1986,5.0,94.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,truck,0.524,569.6,250.0,131.1,150.8,center,62.8
1987,1.0,104.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,car,0.657,344.2,279.1,103.0,77.0,left,52.7
1987,2.0,94.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.537,558.0,244.4,127.5,147.4,center,58.7
1987,3.0,104.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,car,0.636,383.3,279.7,77.1,63.0,left,64.4
1987,4.0,106.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,truck,0.522,851.0,272.0,133.0,141.0,right,67.1
1987,5.0,106.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.52,851.0,269.9,132.3,144.5,right,59.9
1987,6.0,105.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.491,1061.4,149.1,218.1,426.4,right,20.3
1988,1.0,104.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,car,0.657,322.2,277.8,102.2,81.2,left,50.0
1988,2.0,106.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,truck,0.554,852.4,274.2,139.1,151.2,right,62.6
1988,3.0,104.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,car,0.646,364.8,282.1,77.6,63.6,left,63.8
1988,4.0,94.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,truck,0.491,543.3,249.7,128.6,145.7,center,64.9
1988,5.0,94.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,bus,0.462,539.6,252.0,127.5,144.5,center,59.9
1989,1.0,107.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.742,374.0,271.0,66.0,62.0,left,65.4
1989,2.0,104.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.667,302.6,269.4,103.8,82.1,left,49.4
1989,3.0,94.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,truck,0.461,534.3,240.8,125.7,150.5,center,62.9
1989,4.0,106.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,bus,0.545,847.9,267.1,162.8,156.6,right,55.2
1989,5.0,106.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,truck,0.537,852.2,264.9,162.2,161.1,right,58.7
1989,6.0,104.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.619,308.5,266.3,116.5,79.9,left,50.8
1990,1.0,104.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,car,0.652,275.9,268.9,119.7,88.4,left,45.9
1990,2.0,107.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,car,0.691,362.8,275.2,70.9,62.0,left,65.4
1990,3.0,106.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,truck,0.549,861.2,267.8,174.0,166.6,right,56.8
1990,4.0,94.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,truck,0.493,523.6,240.9,130.8,146.6,center,64.5
1991,1.0,104.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,car,0.652,252.2,268.3,124.8,89.5,left,45.3
1991,2.0,107.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,car,0.698,355.2,268.8,71.0,64.8,left,62.6
1991,3.0,106.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,truck,0.566,881.3,259.5,188.0,176.7,right,53.6
1991,4.0,94.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,truck,0.466,519.7,233.3,128.8,148.3,center,63.8
1991,5.0,94.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,bus,0.476,518.5,231.0,126.9,148.8,center,58.2
1991,6.0,106.0,16:54:57.000,2025-09-03T00:37:08.832663,,,,,,False,0.0,542.0,bus,0.516,894.4,258.5,184.5,176.2,right,49.1
1992,1.0,104.0,16:54:57.100,2025-09-03T00:37:09.649895,,,,,,False,0.0,451.8,car,0.686,235.3,270.9,125.6,92.0,left,44.1
1992,2.0,107.0,16:54:57.100,2025-09-03T00:37:09.649895,,,,,,False,0.0,451.8,car,0.717,350.9,273.8,70.3,58.6,left,69.2
1992,3.0,94.0,16:54:57.100,2025-09-03T00:37:09.649895,,,,,,False,0.0,451.8,bus,0.515,515.4,233.8,127.0,148.9,center,58.1
1992,4.0,106.0,16:54:57.100,2025-09-03T00:37:09.649895,,,,,,False,0.0,451.8,truck,0.517,905.3,258.1,214.2,192.2,right,49.3
1993,1.0,107.0,16:54:57.200,2025-09-03T00:37:10.372517,,,,,,False,0.0,431.7,car,0.716,337.7,268.3,74.3,63.8,left,63.6
1993,2.0,104.0,16:54:57.200,2025-09-03T00:37:10.372517,,,,,,False,0.0,431.7,car,0.692,214.8,268.2,135.0,95.5,left,42.5
1993,3.0,106.0,16:54:57.200,2025-09-03T00:37:10.372517,,,,,,False,0.0,431.7,truck,0.543,915.6,246.1,252.6,217.9,right,43.4
1993,4.0,94.0,16:54:57.200,2025-09-03T00:37:10.372517,,,,,,False,0.0,431.7,bus,0.517,507.4,228.3,129.8,151.1,center,57.3
1993,5.0,94.0,16:54:57.200,2025-09-03T00:37:10.372517,,,,,,False,0.0,431.7,truck,0.502,503.6,228.1,133.4,148.9,center,63.5
1994,1.0,104.0,16:54:57.300,2025-09-03T00:37:11.070002,,,,,,False,0.0,428.4,car,0.744,196.7,275.0,141.3,104.2,left,38.9
1994,2.0,107.0,16:54:57.300,2025-09-03T00:37:11.070002,,,,,,False,0.0,428.4,car,0.713,333.7,280.0,74.1,57.6,left,70.4
1994,3.0,106.0,16:54:57.300,2025-09-03T00:37:11.070002,,,,,,False,0.0,428.4,truck,0.545,955.1,250.9,282.3,244.6,right,38.7
1994,4.0,94.0,16:54:57.300,2025-09-03T00:37:11.070002,,,,,,False,0.0,428.4,bus,0.499,505.3,245.5,126.8,144.1,center,60.1
1994,5.0,94.0,16:54:57.300,2025-09-03T00:37:11.070002,,,,,,False,0.0,428.4,truck,0.471,504.4,246.6,128.3,144.7,center,65.4
1995,1.0,104.0,16:54:57.400,2025-09-03T00:37:11.769736,,,,,,False,0.0,429.3,car,0.756,175.2,281.3,151.6,111.1,left,36.5
1995,2.0,107.0,16:54:57.400,2025-09-03T00:37:11.769736,,,,,,False,0.0,429.3,car,0.732,319.2,291.2,77.5,60.7,left,66.8
1995,3.0,106.0,16:54:57.400,2025-09-03T00:37:11.769736,,,,,,False,0.0,429.3,truck,0.57,984.4,261.5,280.0,264.5,right,35.8
1995,4.0,94.0,16:54:57.400,2025-09-03T00:37:11.769736,,,,,,False,0.0,429.3,bus,0.448,493.6,259.5,135.1,147.0,center,58.9
1996,1.0,107.0,16:54:57.500,2025-09-03T00:37:12.471237,,,,,,False,0.0,433.4,car,0.725,310.7,298.1,79.3,57.4,left,70.7
1996,2.0,104.0,16:54:57.500,2025-09-03T00:37:12.471237,,,,,,False,0.0,433.4,car,0.743,156.9,286.0,158.9,113.8,left,35.6
1996,3.0,106.0,16:54:57.500,2025-09-03T00:37:12.471237,,,,,,False,0.0,433.4,truck,0.627,1037.3,254.1,238.0,285.1,right,33.2
1996,4.0,94.0,16:54:57.500,2025-09-03T00:37:12.471237,,,,,,False,0.0,433.4,bus,0.457,489.7,266.1,134.3,144.9,center,59.7
1997,1.0,104.0,16:54:57.600,2025-09-03T00:37:13.177108,,,,,,False,0.0,424.5,car,0.741,129.0,278.3,168.1,118.8,left,34.1
1997,2.0,107.0,16:54:57.600,2025-09-03T00:37:13.177108,,,,,,False,0.0,424.5,car,0.719,300.4,286.8,80.5,62.7,left,64.7
1997,3.0,106.0,16:54:57.600,2025-09-03T00:37:13.177108,,,,,,False,0.0,424.5,truck,0.638,1097.3,235.1,181.3,304.6,right,31.1
1997,4.0,94.0,16:54:57.600,2025-09-03T00:37:13.177108,,,,,,False,0.0,424.5,truck,0.471,485.7,256.9,129.9,143.6,center,65.9
1998,1.0,104.0,16:54:57.700,2025-09-03T00:37:13.870932,,,,,,False,0.0,402.3,car,0.755,103.1,272.5,183.4,116.9,left,34.7
1998,2.0,107.0,16:54:57.700,2025-09-03T00:37:13.870932,,,,,,False,0.0,402.3,car,0.726,286.1,273.6,92.0,68.5,left,59.2
1998,3.0,94.0,16:54:57.700,2025-09-03T00:37:13.870932,,,,,,False,0.0,402.3,truck,0.461,483.1,238.8,125.1,150.9,center,62.7
1998,4.0,94.0,16:54:57.700,2025-09-03T00:37:13.870932,,,,,,False,0.0,402.3,bus,0.473,483.0,233.3,122.2,151.7,center,57.1
1999,1.0,107.0,16:54:57.800,2025-09-03T00:37:14.543555,,,,,,False,0.0,441.3,car,0.735,281.1,275.3,87.8,68.2,left,59.5
1999,2.0,104.0,16:54:57.800,2025-09-03T00:37:14.543555,,,,,,False,0.0,441.3,car,0.754,66.6,274.2,205.5,121.2,left,33.5
1999,3.0,94.0,16:54:57.800,2025-09-03T00:37:14.543555,,,,,,False,0.0,441.3,truck,0.456,476.7,238.0,127.0,149.8,center,63.2
2000,1.0,107.0,16:54:57.900,2025-09-03T00:37:15.253685,,,,,,False,0.0,429.4,car,0.737,266.3,268.8,87.2,70.8,left,57.3
2000,2.0,104.0,16:54:57.900,2025-09-03T00:37:15.253685,,,,,,False,0.0,429.4,car,0.735,32.6,274.1,212.9,118.2,left,34.3
2000,3.0,94.0,16:54:57.900,2025-09-03T00:37:15.253685,,,,,,False,0.0,429.4,bus,0.461,470.6,233.8,123.5,151.3,center,57.2
2000,4.0,108.0,16:54:57.900,2025-09-03T00:37:15.253685,,,,,,False,0.0,429.4,person,0.599,680.0,291.0,40.0,86.0,center,53.5
2001,1.0,104.0,16:54:58.000,2025-09-03T00:37:15.957729,,,,,,False,0.0,432.3,car,0.743,10.5,274.7,220.0,128.6,left,31.5
2001,2.0,107.0,16:54:58.000,2025-09-03T00:37:15.957729,,,,,,False,0.0,432.3,car,0.744,254.2,271.0,89.9,68.9,left,58.9
2001,3.0,94.0,16:54:58.000,2025-09-03T00:37:15.957729,,,,,,False,0.0,432.3,bus,0.488,468.1,233.2,122.4,153.2,center,56.5
2002,1.0,107.0,16:54:58.100,2025-09-03T00:37:16.659165,,,,,,False,0.0,443.0,car,0.73,228.9,268.2,101.9,66.2,left,61.3
2002,2.0,104.0,16:54:58.100,2025-09-03T00:37:16.659165,,,,,,False,0.0,443.0,car,0.711,3.1,272.8,186.4,128.2,left,31.6
2002,3.0,94.0,16:54:58.100,2025-09-03T00:37:16.659165,,,,,,False,0.0,443.0,truck,0.526,455.4,224.0,126.3,151.0,center,62.7
2003,1.0,104.0,16:54:58.200,2025-09-03T00:37:17.366049,,,,,,False,0.0,447.3,car,0.699,0.9,272.2,154.6,129.5,left,31.3
2003,2.0,107.0,16:54:58.200,2025-09-03T00:37:17.366049,,,,,,False,0.0,447.3,car,0.717,215.7,270.2,105.5,58.3,left,69.5
2003,3.0,94.0,16:54:58.200,2025-09-03T00:37:17.366049,,,,,,False,0.0,447.3,truck,0.563,446.0,219.8,128.9,147.5,center,64.2
2004,1.0,104.0,16:54:58.300,2025-09-03T00:37:18.091383,,,,,,False,0.0,433.7,car,0.676,8.7,268.6,107.3,129.8,left,31.2
2004,2.0,94.0,16:54:58.300,2025-09-03T00:37:18.091383,,,,,,False,0.0,433.7,truck,0.59,442.5,213.6,124.8,145.7,center,64.9
2005,1.0,107.0,16:54:58.400,2025-09-03T00:37:18.794827,,,,,,False,0.0,439.0,car,0.701,186.5,272.8,112.1,60.2,left,67.4
2005,2.0,94.0,16:54:58.400,2025-09-03T00:37:18.794827,,,,,,False,0.0,439.0,truck,0.602,433.8,217.4,124.9,155.0,center,61.0
2005,3.0,104.0,16:54:58.400,2025-09-03T00:37:18.794827,,,,,,False,0.0,439.0,car,0.657,2.6,274.5,69.3,134.9,left,30.1
2006,1.0,107.0,16:54:58.500,2025-09-03T00:37:19.500594,,,,,,False,0.0,440.1,car,0.689,174.9,271.6,119.0,76.2,left,53.3
2006,2.0,94.0,16:54:58.500,2025-09-03T00:37:19.500594,,,,,,False,0.0,440.1,truck,0.596,435.3,230.4,122.9,152.9,center,61.9
2007,1.0,107.0,16:54:58.600,2025-09-03T00:37:20.210553,,,,,,False,0.0,437.5,car,0.703,163.1,276.1,125.3,90.0,left,45.0
2007,2.0,94.0,16:54:58.600,2025-09-03T00:37:20.210553,,,,,,False,0.0,437.5,truck,0.589,433.7,247.6,124.4,153.7,center,61.6
2008,1.0,107.0,16:54:58.700,2025-09-03T00:37:20.922192,,,,,,False,0.0,434.8,car,0.728,153.2,277.4,132.8,95.6,left,42.4
2008,2.0,94.0,16:54:58.700,2025-09-03T00:37:20.922192,,,,,,False,0.0,434.8,truck,0.582,440.2,251.4,122.0,150.4,center,62.9
2009,1.0,107.0,16:54:58.800,2025-09-03T00:37:21.625943,,,,,,False,0.0,473.4,car,0.742,142.6,276.4,144.8,95.2,left,42.6
2009,2.0,109.0,16:54:58.800,2025-09-03T00:37:21.625943,,,,,,False,0.0,473.4,car,0.747,827.0,313.0,86.0,58.0,right,69.9
2009,3.0,94.0,16:54:58.800,2025-09-03T00:37:21.625943,,,,,,False,0.0,473.4,truck,0.611,440.1,244.8,129.0,157.1,center,60.2
2010,1.0,94.0,16:54:58.900,2025-09-03T00:37:22.370034,,,,,,False,0.0,456.6,truck,0.623,439.3,240.7,131.1,159.1,center,59.5
2010,2.0,107.0,16:54:58.900,2025-09-03T00:37:22.370034,,,,,,False,0.0,456.6,car,0.746,129.6,273.3,146.4,95.8,left,42.4
2010,3.0,109.0,16:54:58.900,2025-09-03T00:37:22.370034,,,,,,False,0.0,456.6,car,0.703,829.8,309.5,88.8,61.5,right,66.0
2010,4.0,94.0,16:54:58.900,2025-09-03T00:37:22.370034,,,,,,False,0.0,456.6,person,0.564,439.8,236.0,133.1,162.5,center,28.3
2011,1.0,107.0,16:54:59.000,2025-09-03T00:37:23.096300,,,,,,False,0.0,434.0,car,0.761,106.1,271.7,160.8,100.1,left,40.5
2011,2.0,109.0,16:54:59.000,2025-09-03T00:37:23.096300,,,,,,False,0.0,434.0,car,0.697,827.1,314.1,95.2,62.5,right,64.8
2011,3.0,94.0,16:54:59.000,2025-09-03T00:37:23.096300,,,,,,False,0.0,434.0,truck,0.579,435.0,241.6,128.8,158.0,center,59.9
2012,1.0,94.0,16:54:59.100,2025-09-03T00:37:23.797529,,,,,,False,0.0,451.6,truck,0.616,437.8,241.9,131.1,155.9,center,60.7
2012,2.0,109.0,16:54:59.100,2025-09-03T00:37:23.797529,,,,,,False,0.0,451.6,car,0.657,839.6,314.7,95.1,65.7,right,61.8
2012,3.0,107.0,16:54:59.100,2025-09-03T00:37:23.797529,,,,,,False,0.0,451.6,car,0.691,92.0,274.7,167.2,98.6,left,41.1
2012,4.0,107.0,16:54:59.100,2025-09-03T00:37:23.797529,,,,,,False,0.0,451.6,truck,0.608,87.1,273.5,170.6,98.9,left,95.7
2013,1.0,94.0,16:54:59.200,2025-09-03T00:37:24.525978,,,,,,False,0.0,493.1,truck,0.626,437.2,240.6,129.6,157.4,center,60.1
2013,2.0,109.0,16:54:59.200,2025-09-03T00:37:24.525978,,,,,,False,0.0,493.1,car,0.667,848.3,315.6,99.2,67.3,right,60.3
2013,3.0,107.0,16:54:59.200,2025-09-03T00:37:24.525978,,,,,,False,0.0,493.1,car,0.571,57.6,272.5,191.2,103.2,left,39.3
2014,1.0,94.0,16:54:59.300,2025-09-03T00:37:25.295808,,,,,,False,0.0,437.8,truck,0.627,439.9,221.3,130.6,162.7,center,58.2
2014,2.0,109.0,16:54:59.300,2025-09-03T00:37:25.295808,,,,,,False,0.0,437.8,car,0.63,854.4,297.7,108.2,69.9,right,58.0
2014,3.0,107.0,16:54:59.300,2025-09-03T00:37:25.295808,,,,,,False,0.0,437.8,car,0.501,29.9,273.5,210.7,94.0,left,43.2
2015,1.0,94.0,16:54:59.400,2025-09-03T00:37:26.004979,,,,,,False,0.0,458.5,truck,0.703,447.0,215.5,135.8,168.5,center,56.2
2015,2.0,109.0,16:54:59.400,2025-09-03T00:37:26.004979,,,,,,False,0.0,458.5,car,0.625,873.7,295.8,104.5,67.9,right,59.8
2015,3.0,107.0,16:54:59.400,2025-09-03T00:37:26.004979,,,,,,False,0.0,458.5,car,0.42,15.3,272.5,226.3,98.2,left,41.3
2015,4.0,107.0,16:54:59.400,2025-09-03T00:37:26.004979,,,,,,False,0.0,458.5,truck,0.398,13.0,277.0,232.4,94.6,left,100.1
2016,1.0,94.0,16:54:59.500,2025-09-03T00:37:26.730978,,,,,,False,0.0,461.2,truck,0.708,448.4,212.3,135.9,162.6,center,58.2
2016,2.0,109.0,16:54:59.500,2025-09-03T00:37:26.730978,,,,,,False,0.0,461.2,car,0.599,880.9,288.9,109.8,70.1,right,57.9
2017,1.0,94.0,16:54:59.600,2025-09-03T00:37:27.461635,,,,,,False,0.0,445.5,truck,0.707,452.3,210.7,136.7,170.6,center,55.5
2017,2.0,109.0,16:54:59.600,2025-09-03T00:37:27.461635,,,,,,False,0.0,445.5,car,0.614,895.0,289.7,108.5,71.4,right,56.8
2018,1.0,109.0,16:54:59.700,2025-09-03T00:37:28.195639,,,,,,False,0.0,442.8,car,0.59,901.3,287.1,109.6,76.0,right,53.4
2018,2.0,94.0,16:54:59.700,2025-09-03T00:37:28.195639,,,,,,False,0.0,442.8,truck,0.671,447.2,211.6,135.5,168.8,center,56.1
2018,3.0,94.0,16:54:59.700,2025-09-03T00:37:28.195639,,,,,,False,0.0,442.8,bus,0.629,444.3,214.0,138.7,167.5,center,51.6
2019,1.0,109.0,16:54:59.800,2025-09-03T00:37:28.912148,,,,,,False,0.0,470.6,car,0.603,910.2,276.5,115.5,80.9,right,50.1
2019,2.0,94.0,16:54:59.800,2025-09-03T00:37:28.912148,,,,,,False,0.0,470.6,truck,0.606,448.3,208.4,134.7,165.1,center,57.3
2020,1.0,109.0,16:54:59.900,2025-09-03T00:37:29.645919,,,,,,False,0.0,434.8,car,0.594,917.1,266.4,121.4,83.8,right,48.4
2020,2.0,94.0,16:54:59.900,2025-09-03T00:37:29.645919,,,,,,False,0.0,434.8,truck,0.569,447.4,204.6,141.2,162.9,center,58.1
2020,3.0,94.0,16:54:59.900,2025-09-03T00:37:29.645919,,,,,,False,0.0,434.8,bus,0.494,447.8,200.0,145.3,165.8,center,52.2
2021,1.0,94.0,16:55:00.000,2025-09-03T00:37:30.352625,,,,,,False,0.0,431.4,truck,0.52,459.8,199.3,138.8,167.3,center,56.6
2021,2.0,109.0,16:55:00.000,2025-09-03T00:37:30.352625,,,,,,False,0.0,431.4,car,0.568,934.5,264.7,135.1,83.9,right,48.3
2022,1.0,109.0,16:55:00.100,2025-09-03T00:37:31.048147,,,,,,False,0.0,466.2,car,0.592,951.7,262.8,134.3,82.6,right,49.1
2022,2.0,94.0,16:55:00.100,2025-09-03T00:37:31.048147,,,,,,False,0.0,466.2,truck,0.55,469.1,194.2,136.8,168.5,center,56.2
2023,1.0,109.0,16:55:00.200,2025-09-03T00:37:31.782956,,,,,,False,0.0,429.9,car,0.617,971.5,260.8,142.5,85.0,right,47.7
2023,2.0,94.0,16:55:00.200,2025-09-03T00:37:31.782956,,,,,,False,0.0,429.9,truck,0.562,478.1,195.5,137.7,166.0,center,57.0
2024,1.0,109.0,16:55:00.300,2025-09-03T00:37:32.478969,,,,,,False,0.0,432.4,car,0.638,992.8,275.7,142.9,87.8,right,46.2
2024,2.0,94.0,16:55:00.300,2025-09-03T00:37:32.478969,,,,,,False,0.0,432.4,truck,0.608,485.7,206.3,139.3,167.4,center,56.5
2025,1.0,109.0,16:55:00.400,2025-09-03T00:37:33.182008,,,,,,False,0.0,434.1,car,0.653,1015.4,285.7,157.7,94.2,right,43.0
2025,2.0,94.0,16:55:00.400,2025-09-03T00:37:33.182008,,,,,,False,0.0,434.1,truck,0.671,494.3,212.4,144.7,167.1,center,56.6
2025,3.0,94.0,16:55:00.400,2025-09-03T00:37:33.182008,,,,,,False,0.0,434.1,bus,0.606,500.4,212.8,146.3,171.2,center,50.5
2026,1.0,94.0,16:55:00.500,2025-09-03T00:37:33.882170,,,,,,False,0.0,478.4,truck,0.623,506.4,215.7,141.9,177.4,center,53.4
2026,2.0,109.0,16:55:00.500,2025-09-03T00:37:33.882170,,,,,,False,0.0,478.4,car,0.703,1039.6,297.1,162.8,92.7,right,43.8
2026,3.0,94.0,16:55:00.500,2025-09-03T00:37:33.882170,,,,,,False,0.0,478.4,person,0.557,504.7,220.1,147.6,173.6,center,26.5
2027,1.0,94.0,16:55:00.600,2025-09-03T00:37:34.632020,,,,,,False,0.0,428.6,truck,0.548,504.2,207.4,140.2,176.0,center,53.8
2027,2.0,109.0,16:55:00.600,2025-09-03T00:37:34.632020,,,,,,False,0.0,428.6,car,0.688,1058.8,291.4,160.1,95.7,right,42.4
2028,1.0,94.0,16:55:00.700,2025-09-03T00:37:35.327209,,,,,,False,0.0,435.2,truck,0.548,506.2,195.2,136.6,176.0,center,53.8
2028,2.0,109.0,16:55:00.700,2025-09-03T00:37:35.327209,,,,,,False,0.0,435.2,car,0.666,1072.2,274.3,169.1,105.7,right,38.4
2028,3.0,109.0,16:55:00.700,2025-09-03T00:37:35.327209,,,,,,False,0.0,435.2,truck,0.58,1066.5,267.1,183.7,110.1,right,85.9
2029,1.0,109.0,16:55:00.800,2025-09-03T00:37:36.028491,,,,,,False,0.0,438.6,car,0.594,1087.8,266.3,181.1,108.6,right,37.3
2029,2.0,94.0,16:55:00.800,2025-09-03T00:37:36.028491,,,,,,False,0.0,438.6,bus,0.606,503.2,188.8,139.0,176.7,center,49.0
2029,3.0,94.0,16:55:00.800,2025-09-03T00:37:36.028491,,,,,,False,0.0,438.6,truck,0.526,499.6,186.8,160.0,175.5,center,53.9
